control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
48,48.00000000000014,-0.0424859340851283,-0.0424859340851283,0.0,28.475540789850204,28.475540789850204,0.0,inactive_passthrough,nominal_passthrough,1,False
49,49.00000000000016,-0.0066749566969433,-0.0066749566969433,0.0,28.48971491527384,28.48971491527384,0.0,inactive_passthrough,nominal_passthrough,1,False
50,50.00000000000017,0.0118044169385216,0.0118044169385216,0.0,28.50113450331277,28.50113450331277,0.0,inactive_passthrough,nominal_passthrough,1,False
51,51.000000000000185,0.0131384753076867,0.0131384753076867,0.0,28.50527196960114,28.50527196960113,-1.0658141036401503e-14,inactive_passthrough,nominal_passthrough,1,False
52,52.0000000000002,0.0066217810155938,0.0066217810155938,0.0,28.50415549282672,28.50415549282672,0.0,inactive_passthrough,nominal_passthrough,1,False
53,53.00000000000021,0.0003465555793214,0.0003465555793214,0.0,28.50145433879525,28.50145433879525,0.0,inactive_passthrough,nominal_passthrough,1,False
54,54.00000000000023,-0.0024491233135907,-0.0024491233135907,0.0,28.499548163643727,28.499548163643723,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
55,55.00000000000024,-0.0022914835169284,-0.0022914835169284,0.0,28.498999221476023,28.498999221476023,0.0,inactive_passthrough,nominal_passthrough,1,False
56,56.000000000000256,-0.0009905400324108,-0.0009905400324108,0.0,28.4993104656284,28.499310465628398,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
57,57.00000000000027,8.449239010341264e-05,8.449239010341275e-05,1.0842021724855044e-19,28.49981164177072,28.499811641770727,7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
58,58.00000000000029,0.0004858217191704,0.0004858217191704,0.0,28.50012156553593,28.50012156553593,0.0,inactive_passthrough,nominal_passthrough,1,False
59,59.0000000000003,0.0003905148884138,0.0003905148884138,0.0,28.500184809231897,28.5001848092319,3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
60,60.00000000000031,0.0001401314885959,0.0001401314885959,0.0,28.500111368445456,28.50011136844546,3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
61,61.00000000000033,-3.9597158116928005e-05,-3.959715811692801e-05,-6.776263578034403e-21,28.50002072980543,28.500020729805424,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
62,62.00000000000034,-9.292943232398408e-05,-9.292943232398408e-05,0.0,28.499971863028343,28.499971863028343,0.0,inactive_passthrough,nominal_passthrough,1,False
63,63.00000000000036,-6.491676374462779e-05,-6.49167637446278e-05,-1.3552527156068805e-20,28.499966743324155,28.499966743324148,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
64,64.00000000000037,-1.821219346470197e-05,-1.821219346470197e-05,0.0,28.499982574966275,28.49998257496627,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
65,65.00000000000038,1.1039105688936392e-05,1.1039105688936397e-05,5.082197683525802e-21,28.49999856696998,28.49999856696998,0.0,inactive_passthrough,nominal_passthrough,1,False
66,66.0000000000004,1.7234601418314548e-05,1.7234601418314548e-05,0.0,28.50000598827936,28.50000598827935,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
67,67.00000000000041,1.0498554464317528e-05,1.0498554464317528e-05,0.0,28.50000583791905,28.50000583791906,7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
68,68.00000000000043,2.0260303393674063e-06,2.0260303393674063e-06,0.0,28.50000262125476,28.500002621254755,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
69,69.00000000000044,-2.5904873064985525e-06,-2.5904873064985525e-06,0.0,28.499999867871946,28.499999867871946,0.0,inactive_passthrough,nominal_passthrough,1,False
70,70.00000000000045,35.0,35.0,0.0,28.499998794820183,28.499998794820176,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
71,71.00000000000047,35.0,35.0,0.0,23.83349593092558,23.833495930925583,3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
72,72.00000000000048,35.0,35.0,0.0,13.580502301144731,13.580502301144731,0.0,inactive_passthrough,nominal_passthrough,1,False
73,73.0000000000005,35.0,35.0,0.0,6.000000000000001,6.000000000000001,0.0,inactive_passthrough,nominal_passthrough,1,False
74,74.00000000000051,21.00715090492083,21.007150904920834,3.552713678800501e-15,12.72020389412786,12.720203894127865,5.329070518200751e-15,inactive_passthrough,nominal_passthrough,1,False
75,75.00000000000053,-3.769923819558565,-3.769923819558565,0.0,24.923715333312217,24.92371533331221,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
76,76.00000000000054,-12.11255698098674,-12.11255698098674,0.0,31.879247524739515,31.879247524739515,0.0,inactive_passthrough,nominal_passthrough,1,False
77,77.00000000000055,-9.205593776008785,-9.205593776008785,0.0,32.99894595818768,32.99894595818768,0.0,inactive_passthrough,nominal_passthrough,1,False
78,78.00000000000057,-3.106939511888443,-3.106939511888443,0.0,31.08591972051087,31.08591972051087,0.0,inactive_passthrough,nominal_passthrough,1,False
79,79.00000000000058,1.0902088251127946,1.0902088251127948,2.220446049250313e-16,28.914795679975327,28.914795679975327,0.0,inactive_passthrough,nominal_passthrough,1,False
80,80.0000000000006,2.253304503454169,2.2533045034541703,1.3322676295501878e-15,27.790506718509203,27.790506718509203,0.0,inactive_passthrough,nominal_passthrough,1,False
81,81.00000000000061,1.5316945499460544,1.5316945499460544,0.0,27.70242534797093,27.70242534797093,0.0,inactive_passthrough,nominal_passthrough,1,False
82,82.00000000000063,0.4123675445348227,0.4123675445348227,0.0,28.092387980239504,28.092387980239504,0.0,inactive_passthrough,nominal_passthrough,1,False
83,83.00000000000064,-0.2738414635745303,-0.2738414635745302,1.1102230246251565e-16,28.472613045773485,28.472613045773485,0.0,inactive_passthrough,nominal_passthrough,1,False
