control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
100,100.00000000000088,6.999999999999997,6.999999999999997,0.0,48.5,48.50000000000001,7.105427357601002e-15,sampled_horizon_raw_safe,rudder_sail_grid,83,True
101,101.0000000000009,4.375000000000002,4.375000000000002,0.0,44.41656684710237,44.41656684710237,0.0,sampled_horizon_raw_safe,rudder_sweep,82,True
102,102.00000000000092,4.375000000000002,4.375000000000002,0.0,41.547551445752624,41.547551445752624,0.0,sampled_horizon_raw_safe,rudder_sweep,82,True
103,103.00000000000092,0.5291895675637559,0.529189567563756,1.1102230246251565e-16,39.25958136767808,39.25958136767809,7.105427357601002e-15,sampled_horizon_raw_safe,obstacle_tangent,82,True
104,104.00000000000094,1.4176936112932672,1.4176936112932672,0.0,37.73672923291552,37.73672923291552,0.0,sampled_horizon_raw_safe,nominal,83,False
105,105.00000000000097,0.4933139962406495,0.4933139962407181,6.861178292183467e-14,36.82180647184892,36.82180647184892,0.0,sampled_horizon_raw_safe,obstacle_tangent,83,False
106,106.00000000000097,0.0,0.0,0.0,36.20739215545792,36.20739215545791,-7.105427357601002e-15,sampled_horizon_raw_safe,rudder_sweep,83,False
107,107.00000000000098,0.1520265830289085,0.1520265830288663,-4.221623051137158e-14,35.88617179467659,35.88617179467658,-1.4210854715202004e-14,sampled_horizon_raw_safe,obstacle_tangent,83,False
108,108.000000000001,0.0,0.0,0.0,66.75000000000001,66.75000000000001,0.0,sampled_horizon_raw_safe,rudder_sail_grid,83,True
109,109.000000000001,0.0,0.0,0.0,85.0,85.0,0.0,sampled_horizon_raw_safe,rudder_sail_grid,83,True
