t,X,Y,psi,psi_deg,u,v,r,E,rudder,sail,rudder_deg,sail_deg,rudder_nom,sail_nom,rudder_nom_deg,sail_nom_deg,psi_ref,psi_ref_deg,commanded_no_go,beta_w_to,beta_w_from,beta_w_from_deg,alpha_wind,alpha_wind_deg,h_wind,in_no_go,state_in_no_go,tack_side,dmin,h_obs,h_energy,distance_to_goal,mode,mode_reason,method,scenario,is_control_update,control_index,solver_status,solver_time_s,req_progress,pred_min_h_wind,pred_min_h_obs,pred_min_h_energy,pred_progress,pred_h_wind,pred_h_obs,pred_h_energy,slack_wind,slack_obs,slack_energy,slack_progress,slack_total,max_slack,safety_slack,progress_slack,slack_feasible,wind_constraint_ok,obs_constraint_ok,energy_constraint_ok,progress_constraint_ok,raw_wind_safe,raw_obs_safe,raw_energy_safe,raw_feasible_candidate_exists,chosen_candidate_raw_safe,candidate_type_selected,candidate_set_size,infeasible_reason,intervention,minimal_correction_norm,rudder_correction_deg,sail_correction_deg
1.9999999999999998,0.036057402642193294,0.11126625102743765,0.9606499002231539,55.04118487245036,0.11173436315465209,0.029067926768375066,0.0013090889743020027,0.9497034107336512,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9606499002231539,55.04118487245036,0.1752517368257056,False,False,1,1000000.0,999994.0,0.7697034107336511,79.96402000832718,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,True,2,inactive_passthrough,9.00006853044033e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
2.1999999999999997,0.0446048972372771,0.13391616915581975,0.9609445409712025,55.058066543786126,0.12288093860582755,0.03060089415496392,0.0016445940528558509,0.9496732675570212,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9609445409712025,55.058066543786126,0.17554637757375424,False,False,1,1000000.0,999994.0,0.7696732675570213,79.95550724984024,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,2,inactive_passthrough,9.00006853044033e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
2.4,0.05418258189851726,0.1585635778669257,0.9613105765962979,55.07903884025552,0.13402958503542864,0.03198541218839555,0.0020227330060096672,0.9496430211223715,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9613105765962979,55.07903884025552,0.17591241319884965,False,False,1,1000000.0,999994.0,0.7696430211223715,79.94597466449855,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,2,inactive_passthrough,9.00006853044033e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
2.6,0.06481041071601734,0.18519465187864312,0.961756335468011,55.104578942285194,0.14518397618646958,0.033239531276759174,0.0024414432306608213,0.9496126713939924,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.961756335468011,55.104578942285194,0.1763581720705627,False,False,1,1000000.0,999994.0,0.7696126713939924,79.93540411941294,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,2,inactive_passthrough,9.00006853044033e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
2.8000000000000003,0.07650530156336502,0.21379855168736436,0.9622896899211959,55.1351379014372,0.15634840260263375,0.034379706237992,0.0028982442239947346,0.9495822182992603,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.038595940489790266,0.48032495011157694,2.2113844964030696,27.52059243622518,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9622896899211959,55.1351379014372,0.17689152652374762,False,False,1,1000000.0,999994.0,0.7695822182992602,79.92378065777253,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,2,inactive_passthrough,9.00006853044033e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
3.0000000000000004,0.08928140544058265,0.24436738109084621,0.9629179827495005,55.17113642879739,0.16752773355065928,0.03542094878326537,0.003390337055477903,0.9495516617230965,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9629179827495005,55.17113642879739,0.1775198193520522,False,False,1,1000000.0,999994.0,0.7695516617230964,79.91109223202875,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,True,3,inactive_passthrough,5.00003807246685e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
3.2000000000000006,0.10315046408884505,0.27689608981486324,0.9636378008349684,55.21237896711189,0.17872713369026472,0.03637684279397572,0.0038138429558180155,0.9495213100404511,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9636378008349684,55.21237896711189,0.17823963743752014,False,False,1,1000000.0,999994.0,0.7695213100404512,79.89732934966338,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,3,inactive_passthrough,5.00003807246685e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
3.400000000000001,0.11812237268274425,0.3113821266455561,0.9644457696172832,55.25867216831685,0.18995121453521968,0.037259339880228885,0.004271148859279015,0.9494908646049706,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9644457696172832,55.25867216831685,0.17904760621983495,False,False,1,1000000.0,999994.0,0.7694908646049705,79.88248451378114,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,3,inactive_passthrough,5.00003807246685e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
3.600000000000001,0.13420506456323245,0.34782537970012944,0.9653482378975564,55.31037979192093,0.20120484418481438,0.038079280135236614,0.004758166146085967,0.9494603251902486,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9653482378975564,55.31037979192093,0.17995007450010814,False,False,1,1000000.0,999994.0,0.7694603251902485,79.86655234304283,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,3,inactive_passthrough,5.00003807246685e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
3.800000000000001,0.1514045862144257,0.38622819571163564,0.9663507516258498,55.36781959745607,0.21249334155698632,0.03884660000125198,0.0052709592596460126,0.9494296915272428,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.03484295913984495,0.48145899137475023,1.9963545044598927,27.585568214398695,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9663507516258498,55.36781959745607,0.18095258822840155,False,False,1,1000000.0,999994.0,0.7694296915272427,79.84952950251855,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,3,inactive_passthrough,5.00003807246685e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
4.000000000000001,0.16972526470375984,0.4265953633073065,0.96745808695775,55.43126523847967,0.22382241633179814,0.03957040366819467,0.005805769385873822,0.9493989633007575,0.028293351518640184,0.483729043478875,1.6210896302981408,27.715632619239834,0.028293351518640184,0.483729043478875,1.6210896302981408,27.715632619239834,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.96745808695775,55.43126523847967,0.18205992356030176,False,False,1,1000000.0,999994.0,0.7693989633007574,79.83141454287825,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,True,4,inactive_passthrough,5.5998098105192184e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
